Watching for file changes with StatReloader
Waiting for apps ready_event.
Apps ready_event triggered. Sending autoreload_started signal.
Watching dir C:\Users\USER\Desktop\python\py3.12\hello_django\locale with glob **/*.mo.
Watching dir C:\Users\USER\Desktop\python\py3.12\hello_django\myhello\locale with glob **/*.mo.
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1741101895.8571188
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1741101896.3431106
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\_sqlite3.pyd first seen with mtime 1707228652.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\hashlib.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\select.pyd first seen with mtime 1707228652.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\query_utils.py first seen with mtime 1741101896.339167
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\timesince.py first seen with mtime 1741101896.4283476
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\parser.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\windows_utils.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1741101896.2848322
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\dates.py first seen with mtime 1741101896.4176483
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\expressions.py first seen with mtime 1741101896.3348558
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\coroutines.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\hello_django\manage.py first seen with mtime 1741098550.3972952
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1741101896.4135542
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\urls\resolvers.py first seen with mtime 1741101896.4135542
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1741101896.2763422
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\files\move.py first seen with mtime 1741101896.2848322
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\pkgutil.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\fields\related_descriptors.py first seen with mtime 1741101896.3431106
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\templatetags\log.py first seen with mtime 1741101895.2080407
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\mimetypes.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\conf\__init__.py first seen with mtime 1741101894.7611709
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1741098440.377773
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\queue.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\staticfiles\checks.py first seen with mtime 1741101896.2640684
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1741101896.2806017
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\views\generic\__init__.py first seen with mtime 1741101896.434573
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\signals.py first seen with mtime 1741101896.339167
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\messages\utils.py first seen with mtime 1741101895.8612273
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\template\loader.py first seen with mtime 1741101896.397042
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\crypto.py first seen with mtime 1741101896.4176483
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\reprlib.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\messages\middleware.py first seen with mtime 1741101895.8612273
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\ipaddress.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1741101896.289024
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\staticfiles\__init__.py first seen with mtime 1741101896.2640684
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\copyreg.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\ctypes\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\policy.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\templatetags\admin_urls.py first seen with mtime 1741101895.2080407
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\contenttypes\__init__.py first seen with mtime 1741101895.4348745
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\duration.py first seen with mtime 1741101896.4176483
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\inspect.py first seen with mtime 1741101896.4220922
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\subprocess.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1741101895.324937
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\encoding.py first seen with mtime 1741101896.4176483
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\re\_casefix.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\forms\models.py first seen with mtime 1741101896.3556297
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\base64.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1741101896.4176483
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\encoders.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\textwrap.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\_queue.pyd first seen with mtime 1707228650.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\futures.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\protocols.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\traceback.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1741101896.4051938
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1741101896.2680883
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\wsgiref\util.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\importlib\_abc.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\forms\fields.py first seen with mtime 1741101896.3514369
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\forms\utils.py first seen with mtime 1741101896.3556297
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\struct.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\translation.py first seen with mtime 1741101896.2806017
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\contentmanager.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\mime\multipart.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\migrations\utils.py first seen with mtime 1741101896.3307376
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\management\base.py first seen with mtime 1741101896.2930295
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1741101896.4051938
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\templatetags\admin_list.py first seen with mtime 1741101895.2080407
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\bisect.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\messages\__init__.py first seen with mtime 1741101895.8571188
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\auth\password_validation.py first seen with mtime 1741101895.324937
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\headerregistry.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\logging\config.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\_base.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\hashable.py first seen with mtime 1741101896.4220922
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\errors.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\__init__.py first seen with mtime 1741101896.3348558
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\graphlib.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\threading.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\_decimal.pyd first seen with mtime 1707228652.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1741098440.377773
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\tokenize.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\views\generic\list.py first seen with mtime 1741101896.4386277
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\weakref.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\_tzpath.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\templatetags\__init__.py first seen with mtime 1741101895.2080407
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\json\encoder.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1741098440.377773
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\constants.py first seen with mtime 1741101896.3348558
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\_hashlib.pyd first seen with mtime 1707228652.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\_wmi.pyd first seen with mtime 1707228652.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\token.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\text.py first seen with mtime 1741101896.4283476
File C:\Users\USER\Desktop\python\py3.12\hello_django\myhello\__init__.py first seen with mtime 1741103088.9710872
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1741101896.4051938
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\utils.py first seen with mtime 1741101894.9533587
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\socket.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\__init__.py first seen with mtime 1741101894.7611709
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\template\loader_tags.py first seen with mtime 1741101896.4010878
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\collections\abc.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1741101895.8612273
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\backends\sqlite3\base.py first seen with mtime 1741101896.322173
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1741101896.0526874
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\forms\renderers.py first seen with mtime 1741101896.3556297
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\sqlparse\lexer.py first seen with mtime 1741098440.377773
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1741098440.6695807
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\decimal.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\management\commands\__init__.py first seen with mtime 1741101896.2930295
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\files\storage\base.py first seen with mtime 1741101896.2848322
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\re\_compiler.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\re\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\platform.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\urls\__init__.py first seen with mtime 1741101896.409364
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\manager.py first seen with mtime 1741101896.339167
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1741101894.9533587
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\http.py first seen with mtime 1741101896.4220922
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\numbers.py first seen with mtime 1707228618.0
